topology_id,node_count,generation_seed,average_degree,max_bfs_layer,channels,latency_slots,max_timeslot_index,valid,violations,used_channels,scheduled_transmissions,anex_seconds,validate_seconds
topo50_seed0,50,0,4.6,5,1,27,26,True,0,1,49,0.014313,0.003274
topo50_seed0,50,0,4.6,5,2,27,26,True,0,2,49,0.010996,0.003708
topo50_seed0,50,0,4.6,5,3,27,26,True,0,3,49,0.011632,0.003038
topo50_seed0,50,0,4.6,5,4,27,26,True,0,3,49,0.011265,0.004794
topo50_seed0,50,0,4.6,5,5,27,26,True,0,3,49,0.010749,0.004164
topo50_seed0,50,0,4.6,5,6,27,26,True,0,3,49,0.01142,0.003246
topo50_seed0,50,0,4.6,5,7,27,26,True,0,3,49,0.012001,0.003239
topo50_seed1,50,1,4.8,9,1,33,32,True,0,1,49,0.014277,0.002548
topo50_seed1,50,1,4.8,9,2,33,32,True,0,2,49,0.011595,0.003764
topo50_seed1,50,1,4.8,9,3,33,32,True,0,2,49,0.011276,0.004304
topo50_seed1,50,1,4.8,9,4,33,32,True,0,2,49,0.014023,0.00628
topo50_seed1,50,1,4.8,9,5,33,32,True,0,2,49,0.011741,0.004427
topo50_seed1,50,1,4.8,9,6,33,32,True,0,2,49,0.012003,0.002681
topo50_seed1,50,1,4.8,9,7,33,32,True,0,2,49,0.01171,0.002785
topo50_seed2,50,2,5.6,5,1,31,30,True,0,1,49,0.013166,0.002795
topo50_seed2,50,2,5.6,5,2,31,30,True,0,2,49,0.010522,0.003112
topo50_seed2,50,2,5.6,5,3,31,30,True,0,3,49,0.009484,0.00367
topo50_seed2,50,2,5.6,5,4,31,30,True,0,3,49,0.011728,0.002463
topo50_seed2,50,2,5.6,5,5,31,30,True,0,3,49,0.013226,0.002148
topo50_seed2,50,2,5.6,5,6,31,30,True,0,3,49,0.011439,0.001692
topo50_seed2,50,2,5.6,5,7,31,30,True,0,3,49,0.011688,0.005009
topo50_seed3,50,3,4.48,5,1,28,27,True,0,1,49,0.010107,0.002243
topo50_seed3,50,3,4.48,5,2,28,27,True,0,2,49,0.010011,0.00218
topo50_seed3,50,3,4.48,5,3,28,27,True,0,2,49,0.011594,0.002097
topo50_seed3,50,3,4.48,5,4,28,27,True,0,2,49,0.012376,0.004184
topo50_seed3,50,3,4.48,5,5,28,27,True,0,2,49,0.020615,0.005633
topo50_seed3,50,3,4.48,5,6,28,27,True,0,2,49,0.015711,0.004712
topo50_seed3,50,3,4.48,5,7,28,27,True,0,2,49,0.011385,0.002449
topo50_seed4,50,4,4.2,6,1,35,34,True,0,1,49,0.009329,0.004264
topo50_seed4,50,4,4.2,6,2,35,34,True,0,2,49,0.013926,0.003184
topo50_seed4,50,4,4.2,6,3,35,34,True,0,2,49,0.010794,0.003018
topo50_seed4,50,4,4.2,6,4,35,34,True,0,2,49,0.011925,0.00384
topo50_seed4,50,4,4.2,6,5,35,34,True,0,2,49,0.013617,0.004246
topo50_seed4,50,4,4.2,6,6,35,34,True,0,2,49,0.012498,0.002723
topo50_seed4,50,4,4.2,6,7,35,34,True,0,2,49,0.012473,0.003219
topo50_seed5,50,5,5.4,8,1,43,42,True,0,1,49,0.010186,0.003229
topo50_seed5,50,5,5.4,8,2,33,32,True,0,2,49,0.011814,0.003842
topo50_seed5,50,5,5.4,8,3,33,32,True,0,2,49,0.016246,0.002455
topo50_seed5,50,5,5.4,8,4,33,32,True,0,2,49,0.012256,0.002456
topo50_seed5,50,5,5.4,8,5,33,32,True,0,2,49,0.010571,0.003782
topo50_seed5,50,5,5.4,8,6,33,32,True,0,2,49,0.00966,0.001077
topo50_seed5,50,5,5.4,8,7,33,32,True,0,2,49,0.013142,0.001946
topo50_seed6,50,6,4.8,5,1,28,27,True,0,1,49,0.01446,0.004716
topo50_seed6,50,6,4.8,5,2,28,27,True,0,2,49,0.011684,0.003158
topo50_seed6,50,6,4.8,5,3,28,27,True,0,2,49,0.012845,0.003151
topo50_seed6,50,6,4.8,5,4,28,27,True,0,2,49,0.010466,0.001732
topo50_seed6,50,6,4.8,5,5,28,27,True,0,2,49,0.011019,0.004264
topo50_seed6,50,6,4.8,5,6,28,27,True,0,2,49,0.011719,0.001769
topo50_seed6,50,6,4.8,5,7,28,27,True,0,2,49,0.013564,0.006014
topo50_seed7,50,7,5.04,5,1,23,22,True,0,1,49,0.009795,0.003851
topo50_seed7,50,7,5.04,5,2,23,22,True,0,2,49,0.012691,0.003436
topo50_seed7,50,7,5.04,5,3,23,22,True,0,3,49,0.009066,0.005154
topo50_seed7,50,7,5.04,5,4,23,22,True,0,3,49,0.01171,0.00261
topo50_seed7,50,7,5.04,5,5,23,22,True,0,3,49,0.012999,0.003084
topo50_seed7,50,7,5.04,5,6,23,22,True,0,3,49,0.011376,0.003409
topo50_seed7,50,7,5.04,5,7,23,22,True,0,3,49,0.010456,0.00479
topo50_seed8,50,8,5.64,7,1,26,25,True,0,1,49,0.013611,0.003794
topo50_seed8,50,8,5.64,7,2,25,24,True,0,2,49,0.002888,0.002649
topo50_seed8,50,8,5.64,7,3,25,24,True,0,2,49,0.011525,0.003445
topo50_seed8,50,8,5.64,7,4,25,24,True,0,2,49,0.002992,0.003985
topo50_seed8,50,8,5.64,7,5,25,24,True,0,2,49,0.010462,0.003898
topo50_seed8,50,8,5.64,7,6,25,24,True,0,2,49,0.010536,0.004548
topo50_seed8,50,8,5.64,7,7,25,24,True,0,2,49,0.013556,0.002561
topo50_seed9,50,9,4.44,6,1,33,32,True,0,1,49,0.012226,0.004277
topo50_seed9,50,9,4.44,6,2,33,32,True,0,2,49,0.005993,0.000426
topo50_seed9,50,9,4.44,6,3,29,28,True,0,3,49,0.001912,0.000711
topo50_seed9,50,9,4.44,6,4,29,28,True,0,3,49,0.002159,0.000668
topo50_seed9,50,9,4.44,6,5,29,28,True,0,3,49,0.002167,0.000645
topo50_seed9,50,9,4.44,6,6,29,28,True,0,3,49,0.002107,0.000693
topo50_seed9,50,9,4.44,6,7,29,28,True,0,3,49,0.00235,0.000718
topo50_seed10,50,10,5.16,10,1,44,43,True,0,1,49,0.002839,0.000699
topo50_seed10,50,10,5.16,10,2,44,43,True,0,2,49,0.002442,0.000704
topo50_seed10,50,10,5.16,10,3,44,43,True,0,3,49,0.002535,0.000619
topo50_seed10,50,10,5.16,10,4,44,43,True,0,3,49,0.007285,0.00068
topo50_seed10,50,10,5.16,10,5,44,43,True,0,3,49,0.002355,0.000454
topo50_seed10,50,10,5.16,10,6,44,43,True,0,3,49,0.001475,0.000401
topo50_seed10,50,10,5.16,10,7,44,43,True,0,3,49,0.001489,0.000514
topo50_seed11,50,11,5.64,5,1,32,31,True,0,1,49,0.001713,0.000424
topo50_seed11,50,11,5.64,5,2,26,25,True,0,2,49,0.001637,0.000498
topo50_seed11,50,11,5.64,5,3,26,25,True,0,2,49,0.001863,0.000589
topo50_seed11,50,11,5.64,5,4,26,25,True,0,2,49,0.002006,0.000403
topo50_seed11,50,11,5.64,5,5,26,25,True,0,2,49,0.001373,0.000417
topo50_seed11,50,11,5.64,5,6,26,25,True,0,2,49,0.001479,0.000415
topo50_seed11,50,11,5.64,5,7,26,25,True,0,2,49,0.001474,0.000468
topo50_seed12,50,12,5.32,5,1,31,30,True,0,1,49,0.001518,0.000402
topo50_seed12,50,12,5.32,5,2,31,30,True,0,2,49,0.00143,0.000451
topo50_seed12,50,12,5.32,5,3,31,30,True,0,2,49,0.001428,0.0004
topo50_seed12,50,12,5.32,5,4,31,30,True,0,2,49,0.001624,0.000518
topo50_seed12,50,12,5.32,5,5,31,30,True,0,2,49,0.001497,0.000393
topo50_seed12,50,12,5.32,5,6,31,30,True,0,2,49,0.00182,0.000644
topo50_seed12,50,12,5.32,5,7,31,30,True,0,2,49,0.001721,0.000659
topo50_seed13,50,13,6.16,5,1,29,28,True,0,1,49,0.00181,0.000429
topo50_seed13,50,13,6.16,5,2,25,24,True,0,2,49,0.001675,0.000498
topo50_seed13,50,13,6.16,5,3,25,24,True,0,2,49,0.00149,0.000472
topo50_seed13,50,13,6.16,5,4,25,24,True,0,2,49,0.001425,0.000433
topo50_seed13,50,13,6.16,5,5,25,24,True,0,2,49,0.001499,0.000456
topo50_seed13,50,13,6.16,5,6,25,24,True,0,2,49,0.001468,0.000441
topo50_seed13,50,13,6.16,5,7,25,24,True,0,2,49,0.00198,0.000415
topo50_seed14,50,14,5.12,7,1,31,30,True,0,1,49,0.001435,0.000473
topo50_seed14,50,14,5.12,7,2,31,30,True,0,2,49,0.001387,0.000389
topo50_seed14,50,14,5.12,7,3,31,30,True,0,3,49,0.001737,0.000654
topo50_seed14,50,14,5.12,7,4,31,30,True,0,4,49,0.002435,0.000747
topo50_seed14,50,14,5.12,7,5,31,30,True,0,4,49,0.00215,0.000626
topo50_seed14,50,14,5.12,7,6,31,30,True,0,4,49,0.002071,0.000458
topo50_seed14,50,14,5.12,7,7,31,30,True,0,4,49,0.002248,0.000657
topo50_seed15,50,15,5.2,6,1,37,36,True,0,1,49,0.008187,0.004218
topo50_seed15,50,15,5.2,6,2,28,27,True,0,2,49,0.009858,0.004507
topo50_seed15,50,15,5.2,6,3,28,27,True,0,2,49,0.01472,0.002231
topo50_seed15,50,15,5.2,6,4,28,27,True,0,2,49,0.009758,0.002864
topo50_seed15,50,15,5.2,6,5,28,27,True,0,2,49,0.011624,0.00313
topo50_seed15,50,15,5.2,6,6,28,27,True,0,2,49,0.010496,0.002178
topo50_seed15,50,15,5.2,6,7,28,27,True,0,2,49,0.009673,0.003611
topo50_seed16,50,16,4.44,8,1,36,35,True,0,1,49,0.011895,0.00323
topo50_seed16,50,16,4.44,8,2,36,35,True,0,2,49,0.010529,0.00283
topo50_seed16,50,16,4.44,8,3,36,35,True,0,2,49,0.011203,0.003417
topo50_seed16,50,16,4.44,8,4,36,35,True,0,2,49,0.012313,0.002465
topo50_seed16,50,16,4.44,8,5,36,35,True,0,2,49,0.010345,0.00268
topo50_seed16,50,16,4.44,8,6,36,35,True,0,2,49,0.009869,0.003502
topo50_seed16,50,16,4.44,8,7,36,35,True,0,2,49,0.00444,0.000453
topo50_seed17,50,17,4.52,5,1,28,27,True,0,1,49,0.001401,0.000441
topo50_seed17,50,17,4.52,5,2,28,27,True,0,2,49,0.001631,0.000438
topo50_seed17,50,17,4.52,5,3,28,27,True,0,2,49,0.001391,0.000422
topo50_seed17,50,17,4.52,5,4,28,27,True,0,2,49,0.001325,0.000418
topo50_seed17,50,17,4.52,5,5,28,27,True,0,2,49,0.001432,0.000441
topo50_seed17,50,17,4.52,5,6,28,27,True,0,2,49,0.001353,0.00042
topo50_seed17,50,17,4.52,5,7,28,27,True,0,2,49,0.001355,0.000422
topo50_seed18,50,18,5.04,9,1,45,44,True,0,1,49,0.001478,0.000425
topo50_seed18,50,18,5.04,9,2,45,44,True,0,2,49,0.001449,0.000448
topo50_seed18,50,18,5.04,9,3,45,44,True,0,2,49,0.001425,0.000436
topo50_seed18,50,18,5.04,9,4,45,44,True,0,2,49,0.00143,0.000417
topo50_seed18,50,18,5.04,9,5,45,44,True,0,2,49,0.001499,0.000561
topo50_seed18,50,18,5.04,9,6,45,44,True,0,2,49,0.001696,0.000439
topo50_seed18,50,18,5.04,9,7,45,44,True,0,2,49,0.001477,0.000402
topo50_seed19,50,19,5.2,6,1,31,30,True,0,1,49,0.001482,0.00045
topo50_seed19,50,19,5.2,6,2,31,30,True,0,2,49,0.001404,0.000392
topo50_seed19,50,19,5.2,6,3,31,30,True,0,3,49,0.001443,0.000399
topo50_seed19,50,19,5.2,6,4,31,30,True,0,3,49,0.001392,0.000399
topo50_seed19,50,19,5.2,6,5,31,30,True,0,3,49,0.001462,0.000483
topo50_seed19,50,19,5.2,6,6,31,30,True,0,3,49,0.00138,0.000396
topo50_seed19,50,19,5.2,6,7,31,30,True,0,3,49,0.001473,0.000406
topo50_seed20,50,20,5.52,6,1,34,33,True,0,1,49,0.001552,0.00044
topo50_seed20,50,20,5.52,6,2,29,28,True,0,2,49,0.001365,0.000429
topo50_seed20,50,20,5.52,6,3,29,28,True,0,2,49,0.001431,0.000443
topo50_seed20,50,20,5.52,6,4,29,28,True,0,2,49,0.001358,0.000437
topo50_seed20,50,20,5.52,6,5,29,28,True,0,2,49,0.001514,0.000451
topo50_seed20,50,20,5.52,6,6,29,28,True,0,2,49,0.001426,0.000412
topo50_seed20,50,20,5.52,6,7,29,28,True,0,2,49,0.001428,0.000399
topo50_seed21,50,21,5.0,7,1,38,37,True,0,1,49,0.001514,0.000442
topo50_seed21,50,21,5.0,7,2,38,37,True,0,2,49,0.001455,0.000396
topo50_seed21,50,21,5.0,7,3,38,37,True,0,3,49,0.001455,0.00047
topo50_seed21,50,21,5.0,7,4,38,37,True,0,3,49,0.001433,0.000422
topo50_seed21,50,21,5.0,7,5,38,37,True,0,3,49,0.001473,0.000478
topo50_seed21,50,21,5.0,7,6,38,37,True,0,3,49,0.001447,0.000459
topo50_seed21,50,21,5.0,7,7,38,37,True,0,3,49,0.00167,0.0004
topo50_seed22,50,22,5.4,5,1,36,35,True,0,1,49,0.001548,0.000462
topo50_seed22,50,22,5.4,5,2,36,35,True,0,2,49,0.00146,0.000458
topo50_seed22,50,22,5.4,5,3,36,35,True,0,3,49,0.001496,0.000465
topo50_seed22,50,22,5.4,5,4,36,35,True,0,3,49,0.001472,0.00046
topo50_seed22,50,22,5.4,5,5,36,35,True,0,3,49,0.001614,0.000452
topo50_seed22,50,22,5.4,5,6,36,35,True,0,3,49,0.00145,0.000435
topo50_seed22,50,22,5.4,5,7,36,35,True,0,3,49,0.001468,0.000485
topo50_seed23,50,23,4.44,8,1,35,34,True,0,1,49,0.0015,0.000461
topo50_seed23,50,23,4.44,8,2,35,34,True,0,2,49,0.00138,0.000416
topo50_seed23,50,23,4.44,8,3,35,34,True,0,2,49,0.001434,0.000432
topo50_seed23,50,23,4.44,8,4,35,34,True,0,2,49,0.001793,0.0004
topo50_seed23,50,23,4.44,8,5,35,34,True,0,2,49,0.001571,0.000384
topo50_seed23,50,23,4.44,8,6,35,34,True,0,2,49,0.001467,0.000433
topo50_seed23,50,23,4.44,8,7,35,34,True,0,2,49,0.00142,0.000413
topo50_seed24,50,24,5.4,7,1,33,32,True,0,1,49,0.001532,0.000457
topo50_seed24,50,24,5.4,7,2,33,32,True,0,2,49,0.001436,0.000417
topo50_seed24,50,24,5.4,7,3,33,32,True,0,3,49,0.001464,0.000419
topo50_seed24,50,24,5.4,7,4,33,32,True,0,3,49,0.001551,0.000645
topo50_seed24,50,24,5.4,7,5,33,32,True,0,3,49,0.001437,0.000583
topo50_seed24,50,24,5.4,7,6,33,32,True,0,3,49,0.001557,0.000462
topo50_seed24,50,24,5.4,7,7,33,32,True,0,3,49,0.001454,0.000416
topo50_seed25,50,25,5.04,5,1,27,26,True,0,1,49,0.001537,0.000439
topo50_seed25,50,25,5.04,5,2,27,26,True,0,2,49,0.001408,0.000444
topo50_seed25,50,25,5.04,5,3,27,26,True,0,3,49,0.001475,0.000413
topo50_seed25,50,25,5.04,5,4,27,26,True,0,3,49,0.00143,0.000428
topo50_seed25,50,25,5.04,5,5,27,26,True,0,3,49,0.001538,0.000436
topo50_seed25,50,25,5.04,5,6,27,26,True,0,3,49,0.001424,0.000437
topo50_seed25,50,25,5.04,5,7,27,26,True,0,3,49,0.001465,0.000427
topo50_seed26,50,26,4.2,6,1,34,33,True,0,1,49,0.001547,0.000521
topo50_seed26,50,26,4.2,6,2,24,23,True,0,2,49,0.00138,0.000449
topo50_seed26,50,26,4.2,6,3,24,23,True,0,3,49,0.001356,0.00045
topo50_seed26,50,26,4.2,6,4,24,23,True,0,3,49,0.001389,0.000417
topo50_seed26,50,26,4.2,6,5,24,23,True,0,3,49,0.001715,0.000457
topo50_seed26,50,26,4.2,6,6,24,23,True,0,3,49,0.001363,0.000426
topo50_seed26,50,26,4.2,6,7,24,23,True,0,3,49,0.001369,0.000422
topo50_seed27,50,27,4.32,8,1,38,37,True,0,1,49,0.001457,0.000409
topo50_seed27,50,27,4.32,8,2,32,31,True,0,2,49,0.001398,0.000387
topo50_seed27,50,27,4.32,8,3,32,31,True,0,2,49,0.001425,0.000396
topo50_seed27,50,27,4.32,8,4,32,31,True,0,2,49,0.001344,0.000444
topo50_seed27,50,27,4.32,8,5,32,31,True,0,2,49,0.001574,0.000679
topo50_seed27,50,27,4.32,8,6,32,31,True,0,2,49,0.001492,0.000423
topo50_seed27,50,27,4.32,8,7,32,31,True,0,2,49,0.001397,0.000417
topo50_seed28,50,28,4.68,5,1,32,31,True,0,1,49,0.001517,0.000437
topo50_seed28,50,28,4.68,5,2,33,32,True,0,2,49,0.001448,0.000428
topo50_seed28,50,28,4.68,5,3,33,32,True,0,2,49,0.001425,0.000409
topo50_seed28,50,28,4.68,5,4,33,32,True,0,2,49,0.001413,0.000412
topo50_seed28,50,28,4.68,5,5,33,32,True,0,2,49,0.001514,0.000441
topo50_seed28,50,28,4.68,5,6,33,32,True,0,2,49,0.001441,0.0004
topo50_seed28,50,28,4.68,5,7,33,32,True,0,2,49,0.001439,0.000432
topo50_seed29,50,29,4.44,6,1,34,33,True,0,1,49,0.001433,0.000398
topo50_seed29,50,29,4.44,6,2,34,33,True,0,2,49,0.001429,0.000393
topo50_seed29,50,29,4.44,6,3,34,33,True,0,2,49,0.001417,0.00039
topo50_seed29,50,29,4.44,6,4,34,33,True,0,2,49,0.006247,0.000503
topo50_seed29,50,29,4.44,6,5,34,33,True,0,2,49,0.001328,0.000413
topo50_seed29,50,29,4.44,6,6,34,33,True,0,2,49,0.001323,0.000416
topo50_seed29,50,29,4.44,6,7,34,33,True,0,2,49,0.001303,0.000413
topo100_seed0,100,0,9.64,5,1,37,36,True,0,1,99,0.004738,0.002872
topo100_seed0,100,0,9.64,5,2,29,28,True,0,2,99,0.006858,0.00192
topo100_seed0,100,0,9.64,5,3,29,28,True,0,3,99,0.006833,0.001858
topo100_seed0,100,0,9.64,5,4,29,28,True,0,4,99,0.006824,0.001848
topo100_seed0,100,0,9.64,5,5,29,28,True,0,5,99,0.006626,0.001828
topo100_seed0,100,0,9.64,5,6,29,28,True,0,5,99,0.006644,0.001714
topo100_seed0,100,0,9.64,5,7,29,28,True,0,5,99,0.00678,0.001744
topo100_seed1,100,1,9.94,5,1,33,32,True,0,1,99,0.005309,0.001516
topo100_seed1,100,1,9.94,5,2,32,31,True,0,2,99,0.004542,0.001183
topo100_seed1,100,1,9.94,5,3,32,31,True,0,3,99,0.004339,0.001066
topo100_seed1,100,1,9.94,5,4,32,31,True,0,4,99,0.004283,0.001065
topo100_seed1,100,1,9.94,5,5,32,31,True,0,4,99,0.004246,0.001051
topo100_seed1,100,1,9.94,5,6,32,31,True,0,4,99,0.004334,0.00108
topo100_seed1,100,1,9.94,5,7,32,31,True,0,4,99,0.004277,0.001088
topo100_seed2,100,2,10.82,5,1,32,31,True,0,1,99,0.005094,0.002286
topo100_seed2,100,2,10.82,5,2,32,31,True,0,2,99,0.007143,0.001883
topo100_seed2,100,2,10.82,5,3,32,31,True,0,3,99,0.005198,0.001152
topo100_seed2,100,2,10.82,5,4,32,31,True,0,4,99,0.004537,0.001163
topo100_seed2,100,2,10.82,5,5,31,30,True,0,5,99,0.004373,0.001089
topo100_seed2,100,2,10.82,5,6,31,30,True,0,5,99,0.00448,0.001142
topo100_seed2,100,2,10.82,5,7,31,30,True,0,5,99,0.004458,0.001182
topo100_seed3,100,3,11.78,5,1,43,42,True,0,1,99,0.005379,0.001242
topo100_seed3,100,3,11.78,5,2,24,23,True,0,2,99,0.004907,0.001132
topo100_seed3,100,3,11.78,5,3,24,23,True,0,3,99,0.005457,0.001175
topo100_seed3,100,3,11.78,5,4,24,23,True,0,4,99,0.004465,0.0011
topo100_seed3,100,3,11.78,5,5,24,23,True,0,5,99,0.004433,0.001119
topo100_seed3,100,3,11.78,5,6,24,23,True,0,5,99,0.004581,0.001171
topo100_seed3,100,3,11.78,5,7,24,23,True,0,5,99,0.004521,0.001153
topo100_seed4,100,4,10.58,5,1,44,43,True,0,1,99,0.008136,0.00125
topo100_seed4,100,4,10.58,5,2,25,24,True,0,2,99,0.004697,0.001864
topo100_seed4,100,4,10.58,5,3,34,33,True,0,3,99,0.007059,0.001816
topo100_seed4,100,4,10.58,5,4,34,33,True,0,4,99,0.006796,0.001729
topo100_seed4,100,4,10.58,5,5,34,33,True,0,4,99,0.007075,0.001711
topo100_seed4,100,4,10.58,5,6,34,33,True,0,4,99,0.007002,0.001771
topo100_seed4,100,4,10.58,5,7,34,33,True,0,4,99,0.006845,0.001747
topo100_seed5,100,5,9.86,5,1,36,35,True,0,1,99,0.007557,0.002135
topo100_seed5,100,5,9.86,5,2,26,25,True,0,2,99,0.00581,0.001207
topo100_seed5,100,5,9.86,5,3,26,25,True,0,3,99,0.004358,0.001255
topo100_seed5,100,5,9.86,5,4,26,25,True,0,4,99,0.004725,0.001206
topo100_seed5,100,5,9.86,5,5,26,25,True,0,4,99,0.004338,0.001136
topo100_seed5,100,5,9.86,5,6,26,25,True,0,4,99,0.004275,0.001144
topo100_seed5,100,5,9.86,5,7,26,25,True,0,4,99,0.004394,0.001227
topo100_seed6,100,6,10.06,5,1,38,37,True,0,1,99,0.004944,0.001305
topo100_seed6,100,6,10.06,5,2,28,27,True,0,2,99,0.004552,0.001137
topo100_seed6,100,6,10.06,5,3,32,31,True,0,3,99,0.004384,0.001121
topo100_seed6,100,6,10.06,5,4,32,31,True,0,3,99,0.004312,0.001097
topo100_seed6,100,6,10.06,5,5,32,31,True,0,3,99,0.004262,0.001078
topo100_seed6,100,6,10.06,5,6,32,31,True,0,3,99,0.004339,0.001126
topo100_seed6,100,6,10.06,5,7,32,31,True,0,3,99,0.004605,0.001168
topo100_seed7,100,7,10.56,5,1,43,42,True,0,1,99,0.005091,0.001164
topo100_seed7,100,7,10.56,5,2,33,32,True,0,2,99,0.004547,0.00136
topo100_seed7,100,7,10.56,5,3,36,35,True,0,3,99,0.00677,0.001767
topo100_seed7,100,7,10.56,5,4,36,35,True,0,4,99,0.006683,0.001558
topo100_seed7,100,7,10.56,5,5,36,35,True,0,4,99,0.006568,0.001558
topo100_seed7,100,7,10.56,5,6,36,35,True,0,4,99,0.00664,0.001648
topo100_seed7,100,7,10.56,5,7,36,35,True,0,4,99,0.006761,0.001594
topo100_seed8,100,8,10.86,5,1,36,35,True,0,1,99,0.005076,0.00113
topo100_seed8,100,8,10.86,5,2,32,31,True,0,2,99,0.004358,0.001146
topo100_seed8,100,8,10.86,5,3,32,31,True,0,3,99,0.005914,0.001756
topo100_seed8,100,8,10.86,5,4,32,31,True,0,4,99,0.006771,0.001954
topo100_seed8,100,8,10.86,5,5,32,31,True,0,4,99,0.004418,0.001113
topo100_seed8,100,8,10.86,5,6,32,31,True,0,4,99,0.004384,0.001102
topo100_seed8,100,8,10.86,5,7,32,31,True,0,4,99,0.004485,0.001136
topo100_seed9,100,9,9.7,5,1,36,35,True,0,1,99,0.009784,0.001273
topo100_seed9,100,9,9.7,5,2,36,35,True,0,2,99,0.004373,0.00109
topo100_seed9,100,9,9.7,5,3,36,35,True,0,3,99,0.004212,0.001119
topo100_seed9,100,9,9.7,5,4,36,35,True,0,4,99,0.004506,0.001056
topo100_seed9,100,9,9.7,5,5,36,35,True,0,5,99,0.006711,0.001705
topo100_seed9,100,9,9.7,5,6,36,35,True,0,5,99,0.005982,0.00106
topo100_seed9,100,9,9.7,5,7,36,35,True,0,5,99,0.004198,0.001024
topo100_seed10,100,10,11.3,5,1,37,36,True,0,1,99,0.005023,0.001512
topo100_seed10,100,10,11.3,5,2,27,26,True,0,2,99,0.005262,0.001161
topo100_seed10,100,10,11.3,5,3,31,30,True,0,3,99,0.004442,0.001085
topo100_seed10,100,10,11.3,5,4,31,30,True,0,4,99,0.004825,0.001085
topo100_seed10,100,10,11.3,5,5,31,30,True,0,4,99,0.00436,0.001186
topo100_seed10,100,10,11.3,5,6,31,30,True,0,4,99,0.00688,0.00163
topo100_seed10,100,10,11.3,5,7,31,30,True,0,4,99,0.006989,0.001757
topo100_seed11,100,11,9.8,5,1,38,37,True,0,1,99,0.008122,0.001964
topo100_seed11,100,11,9.8,5,2,28,27,True,0,2,99,0.007127,0.0019
topo100_seed11,100,11,9.8,5,3,29,28,True,0,3,99,0.006963,0.001775
topo100_seed11,100,11,9.8,5,4,29,28,True,0,4,99,0.006597,0.001821
topo100_seed11,100,11,9.8,5,5,29,28,True,0,4,99,0.006737,0.001737
topo100_seed11,100,11,9.8,5,6,29,28,True,0,4,99,0.006761,0.00183
topo100_seed11,100,11,9.8,5,7,29,28,True,0,4,99,0.005396,0.001134
topo100_seed12,100,12,9.56,5,1,45,44,True,0,1,99,0.004692,0.001126
topo100_seed12,100,12,9.56,5,2,28,27,True,0,2,99,0.004391,0.001113
topo100_seed12,100,12,9.56,5,3,28,27,True,0,3,99,0.004261,0.0011
topo100_seed12,100,12,9.56,5,4,28,27,True,0,3,99,0.004237,0.001098
topo100_seed12,100,12,9.56,5,5,28,27,True,0,3,99,0.004251,0.001071
topo100_seed12,100,12,9.56,5,6,28,27,True,0,3,99,0.00427,0.001031
topo100_seed12,100,12,9.56,5,7,28,27,True,0,3,99,0.004269,0.001178
topo100_seed13,100,13,10.68,4,1,35,34,True,0,1,99,0.005065,0.001267
topo100_seed13,100,13,10.68,4,2,29,28,True,0,2,99,0.004546,0.0011
topo100_seed13,100,13,10.68,4,3,35,34,True,0,3,99,0.005433,0.001161
topo100_seed13,100,13,10.68,4,4,35,34,True,0,3,99,0.004488,0.001107
topo100_seed13,100,13,10.68,4,5,35,34,True,0,3,99,0.004521,0.001125
topo100_seed13,100,13,10.68,4,6,35,34,True,0,3,99,0.004599,0.001158
topo100_seed13,100,13,10.68,4,7,35,34,True,0,3,99,0.004578,0.001171
topo100_seed14,100,14,11.2,5,1,42,41,True,0,1,99,0.005093,0.00118
topo100_seed14,100,14,11.2,5,2,32,31,True,0,2,99,0.004608,0.001152
topo100_seed14,100,14,11.2,5,3,24,23,True,0,3,99,0.004445,0.001146
topo100_seed14,100,14,11.2,5,4,24,23,True,0,4,99,0.00434,0.001125
topo100_seed14,100,14,11.2,5,5,24,23,True,0,4,99,0.00449,0.001188
topo100_seed14,100,14,11.2,5,6,24,23,True,0,4,99,0.004399,0.001108
topo100_seed14,100,14,11.2,5,7,24,23,True,0,4,99,0.004343,0.001155
topo100_seed15,100,15,9.88,9,1,38,37,True,0,1,99,0.005633,0.001238
topo100_seed15,100,15,9.88,9,2,38,37,True,0,2,99,0.004386,0.00116
topo100_seed15,100,15,9.88,9,3,38,37,True,0,3,99,0.005017,0.00118
topo100_seed15,100,15,9.88,9,4,38,37,True,0,4,99,0.004424,0.001085
topo100_seed15,100,15,9.88,9,5,38,37,True,0,4,99,0.00438,0.00109
topo100_seed15,100,15,9.88,9,6,38,37,True,0,4,99,0.005008,0.0011
topo100_seed15,100,15,9.88,9,7,38,37,True,0,4,99,0.004431,0.001078
topo100_seed16,100,16,9.48,5,1,38,37,True,0,1,99,0.004854,0.001207
topo100_seed16,100,16,9.48,5,2,28,27,True,0,2,99,0.004308,0.001201
topo100_seed16,100,16,9.48,5,3,28,27,True,0,3,99,0.004449,0.001166
topo100_seed16,100,16,9.48,5,4,28,27,True,0,4,99,0.004286,0.001148
topo100_seed16,100,16,9.48,5,5,28,27,True,0,4,99,0.004315,0.001127
topo100_seed16,100,16,9.48,5,6,28,27,True,0,4,99,0.004317,0.001135
topo100_seed16,100,16,9.48,5,7,28,27,True,0,4,99,0.004253,0.001144
topo100_seed17,100,17,10.34,5,1,37,36,True,0,1,99,0.005201,0.001517
topo100_seed17,100,17,10.34,5,2,37,36,True,0,2,99,0.004445,0.001137
